"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-11","10.29"," 1256"," 1220","0.00","   93","0.0","0",,"78","60","  849","  230","  230","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-12","9.40"," 2118"," 2103","0.00","   61","0.0","0",,"79","58","  557","  100","  100","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-13","9.84"," 1736"," 1735","0.34","   62","0.0","0",,"88","67","  570","  200","  190","0.0","36.9","48.1","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-14","10.07"," 1823"," 1030","0.07","   32","0.0","0",,"73","64","  290","  220","  250","0.0","16.1","19.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-15","10.29"," 2011"," 2010","0.45","   80","0.0","0",,"80","59","  739","  330","  330","0.0","28.0","34.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-16","11.18"," 1536"," 0809","0.44","   80","0.0","0",,"75","56","  736","  240","  240","0.0","23.9","32.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-17","10.74"," 1537"," 1536","0.52","   28","0.0","0",,"63","53","  258","  230","  220","0.0","21.9","25.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-18","8.50"," 1648"," 1648","0.06","   27","0.0","0",,"64","51","  251","  260","  260","0.0","19.9","23.0","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-19","9.62"," 1645"," 1645","0.04","   27","0.0","0",,"65","49","  249","  250","  250","0.0","21.0","25.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-20","6.93"," 1714"," 1513","0.24","   62","0.0","0",,"70","56","  567","  240","  210","0.0","15.0","17.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-21","8.72"," 2046"," 2049","0.50","   59","0.0","0",,"76","55","  540","  210","  220","0.0","21.0","23.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-22","10.07"," 1110"," 1026","0.00","   60","0.0","0",,"75","59","  550","  240","  250","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-23","9.84"," 1603"," 1420","0.00","   70","0.0","0",,"73","61","  648","  210","  250","0.0","17.9","23.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-24","8.95"," 1606"," 1606","0.00","   74","0.0","0",,"72","58","  677","  240","  240","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-25","10.51"," 1520"," 1653","0.00","   85","0.0","0",,"79","57","  784","  220","  230","0.0","21.0","23.9",,,,,"    1",,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-26","12.30"," 1437"," 1557","0.10","   41","0.0","0",,"76","66","  380","  230","  250","0.0","23.9","30.0","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-27","10.07"," 0816"," 0907","0.00","   44","0.0","0",,"76","65","  407","  240","  230","0.0","21.9","25.1","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-28","10.51"," 1325"," 1324","0.86","   39","0.0","0",,"79","68","  362","  240","  240","0.0","25.9","33.1","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-29","12.08"," 1336"," 1336","0.32","   42","0.0","0",,"77","64","  384","  270","  280","0.0","25.9","33.1","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-06-30","8.50"," 1157"," 1144","0.10","   55","0.0","0",,"72","60","  505","  240","  230","0.0","19.9","25.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-01","9.40"," 1355"," 1637","0.00","   95","0.0","0",,"73","57","  874","  220","  220","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-02","14.32"," 2243"," 2242","0.00","   87","0.0","0",,"81","55","  798","  200","  210","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-03","9.84"," 0033"," 0033","0.38","   31","0.0","0",,"75","57","  282","  240","  240","0.0","30.0","36.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-04","4.70"," 1904"," 1847","0.00","   96","0.0","0",,"75","52","  876","   30","   40","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-05","5.82"," 1735"," 1735","0.00","   97","0.0","0",,"80","56","  885","  350","   10","0.0","13.0","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-06","5.59"," 1253"," 1252","0.00","   89","0.0","0",,"86","60","  813","  240","  250","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-07","6.71"," 1325"," 1308","0.00","   95","0.0","0",,"86","67","  871","  220","  240","0.0","14.1","17.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-08","13.65"," 2220"," 1054","0.00","   86","0.0","0",,"87","71","  782","  230","  250","0.0","21.9","29.1",,,,,,,"    1","    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-09","12.53"," 1544"," 1549","0.16","   40","0.0","0",,"77","64","  362","  240","  230","0.0","23.9","32.0","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-10","10.51"," 1716"," 1732","0.00","   99","0.0","0",,"75","58","  902","  230","  230","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-11","6.04"," 1318"," 1237","0.12","   24","0.0","0",,"79","63","  220","  250","  250","0.0","14.1","17.0","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-12","9.84"," 1638"," 1637","0.05","   71","0.0","0",,"87","64","  648","  260","  260","0.0","29.1","36.9","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-13","11.86"," 1733"," 1732","0.08","   44","0.0","0",,"76","65","  399","  240","  250","0.0","28.0","32.0",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-14","9.62"," 1602"," 1601","0.00","   67","0.0","0",,"76","62","  608","  230","  230","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-15","6.71"," 1456"," 1426","0.00","   99","0.0","0",,"79","58","  893","  240","  260","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-16","10.07"," 1043"," 1024","0.00","   74","0.0","0",,"83","63","  663","  220","  230","0.0","19.9","23.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-17","8.95"," 1414"," 1409","0.00","   87","0.0","0",,"84","68","  780","  220","  230","0.0","19.9","23.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-18","11.18"," 1529"," 1528","0.00","   64","0.0","0",,"85","71","  573","  240","  240","0.0","21.9","25.9",,,,,,,"    1","    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-19","9.40"," 1443"," 1152","0.03","   47","0.0","0",,"85","70","  426","  250","  210","0.0","17.9","23.9","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-20","6.93"," 1120"," 1204","0.49","   10","0.0","0",,"79","69","   93","  230","  240","0.0","25.9","32.0","    1",,"    1",,"    1",,"    1","    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-21","5.37"," 1152"," 1153","0.10","   51","0.0","0",,"79","67","  458","  260","  280","0.0","16.1","19.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-22","4.47"," 1543"," 1540","0.52","   26","0.0","0",,"78","65","  233","  340","  350","0.0","14.1","17.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-23","5.82"," 1245"," 1248","0.15","   57","0.0","0",,"79","63","  507","  260","  300","0.0","21.0","23.0",,"    1","    1",,"    1",,,"    1","    1",,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-24","8.50"," 1523"," 1522","0.15","   11","0.0","0",,"73","61","   97","  270","  280","0.0","19.9","23.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-25","9.84"," 1519"," 1248","0.00","   96","0.0","0",,"80","59","  847","  240","  250","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-26","10.51"," 1313"," 1302","0.00","   41","0.0","0",,"80","64","  365","  230","  230","0.0","23.9","29.1","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-27","11.18"," 1403"," 1407","0.01","   80","0.0","0",,"78","62","  709","  240","  250","0.0","28.0","32.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-28","12.53"," 0956"," 0955","0.03","   67","0.0","0",,"81","62","  588","  250","  250","0.0","21.9","28.0","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-29","4.70"," 1440"," 1440","0.00","   88","0.0","0",,"82","64","  778","  260","  260","0.0","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-30","10.51"," 1544"," 2248","0.53","   32","0.0","0",,"79","65","  277","  210","  240","0.0","21.9","25.9","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-07-31","9.62"," 1225"," 1224","0.00","   64","0.0","0",,"81","67","  563","  240","  240","0.0","23.9","29.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-01","7.61"," 1741"," 1740","0.00","   84","0.0","0",,"81","63","  735","  230","  230","0.0","16.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-02","7.83"," 1805"," 1804","0.21","   49","0.0","0",,"77","64","  429","  360","  360","0.0","19.9","23.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-03","7.61"," 1718"," 1731","0.00","   63","0.0","0",,"79","63","  543","  220","  230","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-04","6.71"," 1235"," 1234","0.00","   71","0.0","0",,"81","59","  614","  250","  260","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-05","6.93"," 1503"," 1502","0.18","   62","0.0","0",,"85","68","  532","  240","  240","0.0","16.1","19.9","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-06","10.96"," 1649"," 1449","0.00","   63","0.0","0",,"80","69","  541","  240","  230","0.0","19.9","23.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-07","7.38"," 1813"," 2044","0.33","   24","0.0","0",,"75","60","  208","  310","  360","0.0","16.1","21.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-08","9.84"," 1706"," 1341","0.02","   50","0.0","0",,"75","60","  430","  310","  310","0.0","21.0","25.1","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-09","9.40"," 1453"," 1437","0.22","   64","0.0","0",,"77","57","  547","  220","  210","0.0","19.9","25.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-10","5.37"," 1129"," 1050","0.83","    9","0.0","0",,"64","56","   79","  240","  260","0.0","14.1","17.0","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-11","6.26"," 1427"," 1524","0.73","   45","0.0","0",,"74","54","  386","  320","  350","0.0","16.1","21.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-12","7.83"," 1819"," 0958","0.00","   64","0.0","0",,"75","57","  539","  250","  310","0.0","15.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-13","5.14"," 1334"," 1334","0.19","   49","0.0","0",,"76","59","  415","  290","  290","0.0","15.0","17.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-14","5.14"," 2334"," 2340","0.03","   72","0.0","0",,"78","57","  602","  320","  320","0.0","16.1","19.9","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-15","5.14"," 1313"," 1324","0.79","   67","0.0","0",,"75","57","  559","  260","  240","0.0","14.1","17.9","    1",,"    1","    1","    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-16","9.84"," 1501"," 1500","0.00","   89","0.0","0",,"77","56","  744","  230","  230","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-17","12.75"," 1514"," 1630","0.00","   71","0.0","0",,"77","64","  590","  240","  220","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-18","15.21"," 1439"," 1530","0.10","   78","0.0","0",,"80","66","  646","  250","  230","0.0","30.0","36.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-19","8.28"," 1601"," 1615","0.04","   71","0.0","0",,"69","54","  584","   20","   20","0.0","17.0","23.0","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-20","6.04"," 1748"," 1401","0.00","  100","0.0","0",,"74","51","  824","   20","   70","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-21","4.92"," 1357"," 1257","0.00","  100","0.0","0",,"84","55","  819","  110","  180","0.0","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-22","5.82"," 1405"," 1404","0.00","   91","0.0","0",,"88","64","  750","  120","  120","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-23","8.05"," 1241"," 1241","0.00","   96","0.0","0",,"85","66","  787","  220","  220","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-24","10.29"," 1606"," 1605","1.36","   30","0.0","0",,"83","65","  246","  260","  260","0.0","23.0","31.1","    1","    1","    1",,"    1",,"    1","    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-25","6.26"," 1032"," 1002","0.00","   74","0.0","0",,"68","58","  597","  350","  330","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-26","7.61"," 1142"," 1702","0.00","  100","0.0","0",,"74","51","  808","   40","   40","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-27","6.71"," 1319"," 2151","0.00","   60","0.0","0",,"77","53","  484","  100","  100","0.0","12.1","13.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-28","7.61"," 1322"," 1320","0.28","    0","0.0","0",,"68","59","    0","  160","  150","0.0","19.9","25.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-29","6.49"," 1506"," 1508","0.01","   29","0.0","0",,"78","64","  230","  240","  250","0.0","13.0","15.0","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-30","7.16"," 1421"," 1420","0.01","   88","0.0","0",,"81","63","  702","  280","  280","0.0","13.0","16.1","    1",,,,,,"    1","    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-08-31","2.91"," 1413"," 1534","0.00","   74","0.0","0",,"81","57","  585","  280","  240","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-09-01","5.59"," 1746"," 1811","0.00","   74","0.0","0",,"82","59","  585","   20","   30","0.0","13.0","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-09-02","3.80"," 1815"," 1814","0.00","  100","0.0","0",,"85","58","  788","  340","  340","0.0","10.1","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-09-03","6.26"," 1525"," 1524","0.00","   92","0.0","0",,"83","61","  722","  230","  230","0.0","14.1","17.0",,,,,"    1",,"    1",,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-09-04","5.82"," 2021"," 2020","0.06","   52","0.0","0",,"82","68","  406","  100","  100","0.0","14.1","17.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-09-05","15.21"," 1205"," 1213","0.08","   55","0.0","0",,"87","66","  432","  220","  220","0.0","29.1","34.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2008-09-06","5.37"," 0322"," 0535","0.13","    6","0.0","0",,"66","57","   47","   30","  350","0.0","12.1","15.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
